0	54.05916	-0.8800600000000001
1	51.48656666666667	-0.09263055555555556
2	52.210925	0.092022
3	51.508611	-0.07694400000000001
4	51.751000000000005	-1.261
5	51.611999999999995	-3.9594
6	52.98333333333333	-3.6833333333333336
7	54.9904	-2.0
8	52.193999999999996	-2.1945
9	51.858999999999995	-3.627
10	51.681344444444434	-1.2747166666666667
11	53.646	-2.975
12	52.20082	0.13287000000000002
13	51.845	-4.8422222222222215
14	51.4616	-0.1009
15	53.724	-2.687
16	53.4736	-2.2467
17	54.77333333333333	-1.5716666666666668
18	51.3329	-0.2651
19	51.508611	-0.07694400000000001
20	52.358405555555564	-0.16613055555555556
21	55.0	-4.0
22	51.13366666666667	1.3695
23	51.1412	-0.4922
24	51.218540000000004	1.4039
25	53.17	-2.1444444444444444
26	52.67576700000001	-1.1802873
27	53.3044	-6.3118
28	53.6974	-2.3061
29	53.3763	-2.18778
30	53.6045	-2.8403
31	51.4604	-0.1702
32	56.6441	-2.8891
33	52.48238888888889	-1.9391111111111108
34	51.272306	-0.097901
35	51.4845	-0.1699
36	51.605	-3.415
37	53.41666666666666	-3.0
38	53.6168	-2.1626
39	53.33333333333334	-2.75
40	51.0962	1.2107
41	50.85518111111111	-0.5495219444444445
42	51.404722222222226	-3.435833333333333
43	51.32885	-2.28556
44	51.50583333333334	-0.13841666666666666
45	50.446999999999996	-4.9430000000000005
46	55.7916494	-5.0187457
47	52.3768	1.7055
48	53.799789000000004	-1.530499
49	56.351484	-2.816147
50	51.14	0.2461111111111111
51	57.1488	-2.092
52	52.76716111111111	-2.9128027777777783
53	53.3996	-2.9844
54	53.4282	-2.7211
55	53.6215	-3.0325
56	53.747730000000004	-0.44548000000000004
57	51.745394	-1.594771
58	54.76722222222222	-1.57
59	51.105	0.855975
60	54.37194444444446	-6.36
61	52.19155277777778	-1.7351111111111113
62	52.33333333333334	-6.45
63	50.95777777777778	-4.176666666666667
64	53.47686944444445	-2.274380555555556
65	52.91996999999999	0.9452299999999999
66	50.745777777777775	-2.722111111111112
67	52.6004	-3.8567
68	51.211999999999996	-1.492
69	53.483768000000005	-2.24782
70	53.147815	-6.832910000000001
71	51.564119299999994	-1.1424315
72	52.422259999999994	-1.35253
73	52.647	-1.933
74	51.363	0.204
75	53.562680555555545	-1.1881944444444446
76	51.02027777777778	-0.9422222222222222
77	53.5775	-2.44065
78	51.50888888888889	-0.09444444444444446
79	51.40623	-3.4750300000000003
80	52.67307777777778	-2.361961111111111
81	53.95	-2.02
82	52.7466	0.2962
83	51.49777777777778	-0.2252777777777778
84	51.20120277777777	-2.1839055555555555
85	51.970713888888895	1.3557861111111111
86	53.117	-3.037
87	51.638999999999996	-0.469
88	56.64333333333333	-2.9122222222222223
89	51.75462	-1.258826
90	51.499305555555566	-0.12475
91	54.1938	-3.0978
92	51.6125	-3.965555555555556
93	54.632	-2.838
94	51.4932	-0.1616
95	51.353078055555564	1.0286811111111112
96	53.7864	-2.2696
97	51.8239	-3.0342
98	50.8075	-1.1261
99	55.94784166666667	-4.551297222222222
100	52.94361111111111	-1.153333333333333
101	51.9277	-0.9104
102	51.28	1.08
103	55.861999999999995	-4.25448
104	51.4544	-0.9984
105	53.140555555555565	-3.770555555555556
106	51.7535	-1.2501
107	51.459379999999996	-0.19357
108	52.479	-1.4669999999999999
109	52.6128	-3.3113
110	51.273999999999994	1.367
111	54.9082	-1.3827
112	57.411389	-6.192071
113	51.505711111111104	-0.11676111111111112
114	51.383	-2.3632
