340	2010-10-02T18:32:33Z	54.487943345	-1.1328493	4818742
340	2010-10-02T07:37:31Z	54.493375337	-1.132746017	4777541
361	2010-10-11T10:21:27Z	54.9120829333	-1.3777651333	250568
361	2010-10-11T10:21:08Z	54.9157619476	-1.3890784979	1011624
361	2010-10-11T10:20:56Z	54.9159414333	-1.3814449167	660320
361	2010-10-11T10:20:38Z	54.9183564667	-1.3829132	451492
361	2010-10-11T10:15:37Z	54.926952817	-1.386131011	1565529
361	2010-10-11T10:15:09Z	54.9292086667	-1.38641785	451508
361	2010-10-11T10:12:02Z	54.9464189167	-1.4202156167	451532
361	2010-10-11T10:09:31Z	54.9594826614	-1.4613211155	451546
361	2010-10-11T10:09:24Z	54.9568337651	-1.4936256409	451562
361	2010-10-11T10:00:26Z	54.952647686	-1.5422326326	359108
361	2010-10-11T09:53:38Z	54.9820897353	-1.5297925472	514971
361	2010-10-11T09:49:04Z	54.9754585785	-1.5210700035	514828
361	2010-10-11T09:48:42Z	54.9725067616	-1.5312033892	4339189
361	2010-10-11T09:48:26Z	54.9634999037	-1.5330862999	4338745
361	2010-10-11T09:47:15Z	54.9606121333	-1.5266467167	451904
361	2010-10-11T09:43:25Z	54.9514159667	-1.5538184333	328826
361	2010-10-11T09:42:12Z	54.9514615137	-1.5558636189	898145
361	2010-10-11T09:39:07Z	54.9684629682	-1.6170716286	58715
361	2010-10-11T09:29:19Z	54.9776306501	-1.6141420158	500384
361	2010-10-11T09:26:23Z	54.9785464819	-1.6137939692	678817
361	2010-10-11T09:25:58Z	54.9778111429	-1.61373001	563369
361	2010-10-11T07:12:27Z	54.9797686472	-1.6156554222	1112953
361	2010-10-11T07:11:33Z	54.9795962533	-1.6162776947	470466
361	2010-10-11T07:10:54Z	54.9796223833	-1.6151120667	1037305
361	2010-10-11T07:10:39Z	54.9792074167	-1.6149700333	351657
361	2010-10-11T07:09:53Z	54.978806596	-1.614101477	2823655
361	2010-10-11T07:09:23Z	54.9783697	-1.6154299333	1130293
361	2010-10-11T07:09:07Z	54.9778765574	-1.6141610581	508488
361	2010-10-11T07:08:51Z	54.97708863	-1.61600077	420099
361	2010-10-11T07:08:26Z	54.9774474248	-1.613869071	70332
361	2010-10-11T07:08:09Z	54.9750521768	-1.6143035889	245417
361	2010-10-11T06:58:42Z	54.959390261	-1.5832221508	587620
361	2010-10-11T06:58:32Z	54.9577824597	-1.5880823135	359025
361	2010-10-11T06:58:22Z	54.9610349567	-1.5797030926	551325
361	2010-10-11T06:56:38Z	54.9523471837	-1.5695938468	570820
361	2010-10-11T06:56:11Z	54.9530880509	-1.5712809563	302198
361	2010-10-11T06:55:16Z	54.9514260865	-1.5559226274	570807
361	2010-10-11T06:53:03Z	54.9514984812	-1.5558636189	333705
361	2010-10-11T06:51:43Z	54.952647686	-1.5422326326	359108
361	2010-10-11T06:48:08Z	54.9568337651	-1.4936256409	451562
361	2010-10-11T06:47:27Z	54.9582936333	-1.4674964	450285
361	2010-10-11T06:45:19Z	54.9594826614	-1.4613211155	451546
361	2010-10-11T06:45:02Z	54.9494017574	-1.4505388904	974677
361	2010-10-11T06:44:31Z	54.9557212	-1.42641635	450460
361	2010-10-11T06:41:28Z	54.9464189167	-1.4202156167	451532
361	2010-10-11T06:37:52Z	54.9292086667	-1.38641785	451508
361	2010-10-11T06:37:33Z	54.926952817	-1.386131011	1565529
361	2010-10-11T06:37:11Z	54.914694617	-1.37926725	1750035
361	2010-10-11T06:35:59Z	54.91257575	-1.3706125833	451154
361	2010-10-11T06:35:51Z	54.9098437	-1.3828957	1046385
361	2010-10-11T06:35:42Z	54.9098762217	-1.3829898834	451261
361	2010-10-11T06:35:29Z	54.9111776833	-1.3834928	451264
361	2010-10-11T06:34:59Z	54.9138874333	-1.3744626	451182
361	2010-10-11T06:34:45Z	54.9167633264	-1.382984519	1305910
361	2010-10-11T06:34:19Z	54.9144	-1.3882	32128
361	2010-10-11T06:33:20Z	54.9183564667	-1.3829132	451492
361	2010-10-10T16:42:11Z	54.8636198044	-1.410369873	1474152
361	2010-08-06T11:11:32Z	54.926952817	-1.386131011	1565529
361	2010-08-06T11:01:43Z	54.9248854192	-1.3697290421	450934
361	2010-08-06T11:01:31Z	54.9183564667	-1.3829132	451492
361	2010-08-06T11:01:17Z	54.9292086667	-1.38641785	451508
361	2010-08-04T14:42:15Z	54.92285947	-1.61834907	1556332
361	2010-08-04T14:36:16Z	54.9226861103	-1.6176730288	978824
361	2010-08-04T14:34:50Z	54.9227956333	-1.6181483833	529292
361	2010-08-04T14:34:33Z	54.92351114	-1.619026	1379117
361	2010-08-04T14:01:53Z	54.994057777	-1.602975077	1556146
361	2010-08-04T13:59:31Z	54.9922079434	-1.6037524418	978954
361	2010-08-04T13:57:07Z	54.99317425	-1.6061212	350420
361	2010-08-04T13:42:23Z	54.9926452667	-1.6062761833	350435
361	2010-08-04T13:41:57Z	54.993557758	-1.6101944447	295062
