152	2010-09-24T10:55:07Z	55.611526921	12.994705689	4322982
152	2010-09-17T14:15:59Z	55.5594374167	13.0726473167	596891
152	2010-09-17T10:47:48Z	55.6143570581	12.9894631328	148848
152	2010-09-05T13:10:45Z	55.59781725	12.99728375	117837
379	2010-07-27T19:51:26Z	55.6092325881	13.0011928082	46077
379	2010-07-27T19:51:19Z	55.6085659811	13.0005061626	81367
379	2010-07-27T19:51:06Z	55.6092325881	13.0011928082	46077
379	2010-07-27T19:50:51Z	55.6092325881	13.0011928082	46077
379	2010-07-27T19:50:42Z	55.6092325881	13.0011928082	46077
379	2010-07-27T19:50:33Z	55.6090507873	13.0020725727	141444
379	2010-07-27T19:50:19Z	55.6092325881	13.0011928082	46077
379	2010-07-27T19:50:09Z	55.6092325881	13.0011928082	46077
379	2010-07-27T19:50:01Z	55.6096386068	13.0036818981	618578
379	2010-07-27T19:49:52Z	55.6090992676	13.0012410879	1167218
379	2010-07-27T19:49:42Z	55.6092325881	13.0011928082	46077
379	2010-07-27T19:48:40Z	55.6090507873	13.0020725727	141444
379	2010-07-27T19:48:17Z	55.6086265822	13.0024695396	110200
379	2010-07-27T19:47:05Z	55.6092325881	13.0011928082	46077
379	2010-07-27T19:46:40Z	55.6092325881	13.0011928082	46077
379	2010-07-27T06:19:39Z	55.609002307	13.0018901825	307367
379	2010-07-27T06:19:25Z	55.6089477665	12.9998409748	995143
379	2010-07-27T06:18:57Z	55.6092325881	13.0011928082	46077
379	2010-07-27T06:18:47Z	55.6090507873	13.0020725727	141444
379	2010-07-27T06:18:32Z	55.609002307	13.0018901825	307367
379	2010-07-27T06:18:08Z	55.6092325881	13.0011928082	46077
379	2010-07-27T06:17:57Z	55.6092325881	13.0011928082	46077
379	2010-07-27T06:17:42Z	55.6092325881	13.0011928082	46077
379	2010-07-27T06:17:29Z	55.6092325881	13.0011928082	46077
379	2010-07-27T06:17:16Z	55.6092325881	13.0011928082	46077
379	2010-07-27T06:17:04Z	55.6092325881	13.0011928082	46077
379	2010-07-27T06:16:55Z	55.6092325881	13.0011928082	46077
379	2010-07-27T06:16:46Z	55.6092325881	13.0011928082	46077
379	2010-07-27T06:16:25Z	55.6092325881	13.0011928082	46077
379	2010-07-27T06:16:05Z	55.6092325881	13.0011928082	46077
379	2010-07-27T05:59:42Z	55.6089053461	13.0016702414	417470
379	2010-07-27T05:59:26Z	55.60838155	13.0042573	790971
379	2010-07-27T05:56:47Z	55.6092325881	13.0011928082	46077
1295	2010-07-10T05:07:20Z	55.530998733	13.007181	1415014
1400	2010-07-22T07:48:03Z	55.6181458524	13.0485284328	57512
1400	2010-07-22T07:44:08Z	55.6092325881	13.0011928082	46077
1400	2010-07-22T07:43:44Z	55.6092325881	13.0011928082	46077
1400	2010-07-22T07:18:48Z	55.5903268561	13.0150973797	60507
1637	2010-10-01T08:10:40Z	55.5534347722	12.995903492	288416
1637	2010-10-01T07:55:01Z	55.54668098	12.99988067	531733
1649	2010-06-09T11:33:18Z	55.61198902	12.99586743	1247696
1649	2010-04-30T16:52:41Z	55.5982457565	13.0111053184	62551
1649	2010-04-30T07:37:51Z	55.6106506052	12.9943048954	57436
1649	2010-04-29T20:41:22Z	55.5919395631	13.0084991455	76531
1649	2010-04-29T10:03:18Z	55.60382312	12.99884128	228374
1649	2010-03-12T21:50:41Z	55.5933091	13.0155869333	364438
1649	2010-03-12T16:20:38Z	55.5933091	13.0155869333	364438
1673	2010-09-03T15:41:25Z	55.550653	13.0330911	947948
1791	2010-10-11T12:46:46Z	55.582474836	13.066842723	5328453
