661	2010-07-03T10:08:23Z	47.45354495	8.56123385	1377766
661	2010-07-03T09:59:08Z	47.4509311758	8.5627269745	40261
1007	2010-05-19T04:22:23Z	47.4509311758	8.5627269745	40261
1007	2010-05-19T04:20:59Z	47.4501766433	8.5625338554	60301
1007	2010-05-18T21:01:46Z	47.4510469017	8.5376533073	1133252
1007	2010-05-18T05:49:05Z	47.4510469017	8.5376533073	1133252
1135	2010-09-08T14:05:47Z	47.3749884064	8.5386621952	81590
1174	2010-09-23T13:54:29Z	47.4515627	8.56241184	1306019
1174	2010-09-23T13:53:33Z	47.4513664781	8.5615575314	417716
1174	2010-09-23T13:35:10Z	47.4522660914	8.5618257523	2269750
1231	2010-10-20T18:57:04Z	47.40463935	8.5719325833	580934
1231	2010-10-20T16:53:00Z	47.4116738702	8.5441446304	60288
1231	2010-10-20T10:45:22Z	47.40218603	8.53536194	3165401
1231	2010-10-20T08:28:26Z	47.4026846263	8.5355401039	334847
1231	2010-10-20T08:28:08Z	47.4027343167	8.5355025667	208667
1231	2010-10-19T21:14:55Z	47.40222007	8.53538519	1553198
1231	2010-10-19T16:31:01Z	47.40218603	8.53536194	3165401
1231	2010-10-19T13:32:00Z	47.4023197	8.5355884667	797425
1231	2010-10-19T10:59:26Z	47.4040652055	8.536808635	183118
1231	2010-10-19T10:44:33Z	47.404385941	8.534958491	1740485
1231	2010-10-19T10:44:08Z	47.4034083	8.5367119	903502
1231	2010-10-18T21:53:20Z	47.40222007	8.53538519	1553198
1231	2010-10-18T10:15:52Z	47.40218603	8.53536194	3165401
1231	2010-10-17T19:42:57Z	47.3925753405	8.5236525536	185884
1231	2010-10-17T15:14:16Z	47.378422817	8.48665125	1189508
1231	2010-10-17T10:52:15Z	47.378422817	8.48665125	1189508
1231	2010-10-17T10:47:19Z	47.39946305	8.49805715	4135931
1231	2010-10-16T20:56:28Z	47.40222007	8.53538519	1553198
1231	2010-10-16T19:25:22Z	47.3955875833	8.4937924667	176816
1231	2010-10-16T11:01:55Z	47.378422817	8.48665125	1189508
1231	2010-10-16T07:53:27Z	47.4084210738	8.5940337181	125206
1231	2010-10-16T07:53:12Z	47.408475596	8.595285633	3963252
1231	2010-10-16T07:52:58Z	47.408421121	8.595516292	4644259
1231	2010-10-16T07:52:35Z	47.407012666	8.550493796	1520819
1231	2010-10-16T07:52:25Z	47.4095755491	8.5512900352	1070876
1291	2010-10-22T06:48:14Z	47.3702728613	8.5196936131	901298
1291	2010-10-06T06:58:53Z	47.3270405735	8.5754145574	459813
1291	2010-10-04T12:28:07Z	47.3711520627	8.5071623325	4918378
1291	2010-09-09T18:11:24Z	47.3698278054	8.5096514225	605193
1291	2010-09-03T06:17:15Z	47.3703164584	8.5138678551	679866
1291	2010-09-03T06:15:23Z	47.3702728613	8.5196936131	901298
1291	2010-09-02T17:47:29Z	47.3899097101	8.5155844688	130050
1291	2010-09-02T15:58:48Z	47.3910500644	8.5181701183	127885
1291	2010-09-02T15:47:11Z	47.3851954994	8.5171079636	79900
1291	2010-09-01T05:27:16Z	47.364670333	8.5475564003	154951
1291	2010-08-30T06:15:01Z	47.3820564592	8.5353231721	148501
1291	2010-08-25T07:07:20Z	47.4112455	8.5533714294	321816
1291	2010-08-25T07:07:03Z	47.4109260352	8.5500776768	509811
1291	2010-08-25T06:49:54Z	47.44053906	8.61531496	597027
1291	2010-08-13T11:20:27Z	47.3704167167	8.5139867	209063
1291	2010-08-13T11:17:50Z	47.3697403959	8.5087527431	251783
1291	2010-08-13T11:17:25Z	47.3698278054	8.5096514225	605193
1291	2010-08-13T09:42:29Z	47.3715080988	8.5068297386	901464
1291	2010-08-13T06:18:25Z	47.3804415	8.5426643	38275
1291	2010-08-13T06:12:49Z	47.3804333167	8.5428433667	400951
1291	2010-08-12T10:59:43Z	47.37034738	8.51400882	1104168
1291	2010-08-12T10:53:30Z	47.3698278054	8.5096514225	605193
1291	2010-08-12T06:24:28Z	47.3667050424	8.548232317	362405
1291	2010-08-12T06:24:17Z	47.3666196589	8.5484683514	48729
1291	2010-08-12T06:16:36Z	47.4201752084	8.6192464828	611105
1291	2010-08-11T16:42:33Z	47.3943266667	8.6026182833	728640
1291	2010-08-11T16:41:51Z	47.3972162664	8.596072197	32588
1291	2010-08-11T16:32:40Z	47.3781778812	8.5394239426	30432
1291	2010-08-11T16:17:16Z	47.3702728613	8.5196936131	901298
1291	2010-08-11T16:12:42Z	47.3698278054	8.5096514225	605193
1291	2010-08-11T16:12:28Z	47.3697403959	8.5087527431	251783
1291	2010-08-11T11:10:23Z	47.3697403959	8.5087527431	251783
1291	2010-08-10T06:47:46Z	47.3697403959	8.5087527431	251783
1291	2010-08-10T06:47:23Z	47.3698278054	8.5096514225	605193
1291	2010-08-10T06:47:04Z	47.3704167167	8.5139867	209063
1291	2010-08-10T06:46:43Z	47.3703164584	8.5138678551	679866
1291	2010-08-10T06:40:19Z	47.3734789692	8.5298994184	31847
1291	2010-08-10T06:40:04Z	47.3737908167	8.5298678667	40741
1291	2010-08-10T06:39:53Z	47.37392625	8.52932955	1427744
1291	2010-08-10T06:39:30Z	47.3737601	8.5295404333	198255
1291	2010-08-10T06:17:27Z	47.4201752084	8.6192464828	611105
1291	2010-08-09T16:40:54Z	47.3972162664	8.596072197	32588
1291	2010-08-09T16:39:35Z	47.3646562	8.55026817	1587254
1291	2010-08-09T16:26:24Z	47.3772261446	8.5393381119	434137
1291	2010-08-09T16:25:43Z	47.3759631167	8.5372648333	149691
1291	2010-08-09T16:25:14Z	47.375817883	8.5369678379	263140
1291	2010-08-09T16:24:58Z	47.3756723333	8.5359634	38273
1291	2010-08-09T16:24:27Z	47.3762525949	8.5352933407	715691
1291	2010-08-09T16:23:54Z	47.3735353667	8.5318295333	655125
1291	2010-08-09T16:23:38Z	47.3736136833	8.5319376	545706
1291	2010-08-09T16:22:25Z	47.3745028333	8.52946565	541679
1291	2010-08-09T16:21:10Z	47.3737908167	8.5298678667	40741
1291	2010-08-09T16:20:36Z	47.3737601	8.5295404333	198255
1291	2010-08-09T16:12:24Z	47.37049465	8.5082396	1550394
1291	2010-08-09T16:12:04Z	47.3693909833	8.5106180333	235721
1291	2010-08-09T16:10:35Z	47.3703164584	8.5138678551	679866
1291	2010-08-09T16:09:52Z	47.3715080988	8.5068297386	901464
1291	2010-08-09T16:09:42Z	47.3694639	8.5065254333	613907
1291	2010-08-09T16:09:23Z	47.3698278054	8.5096514225	605193
1291	2010-08-09T06:47:54Z	47.3697403959	8.5087527431	251783
1291	2010-08-09T06:47:20Z	47.3698278054	8.5096514225	605193
1291	2010-08-09T06:46:42Z	47.3703164584	8.5138678551	679866
1291	2010-08-09T06:46:02Z	47.3704167167	8.5139867	209063
1291	2010-08-09T06:44:46Z	47.3704763142	8.5191249847	136872
1291	2010-08-09T06:17:28Z	47.4201752084	8.6192464828	611105
1291	2010-08-09T06:16:57Z	47.4141060755	8.6223417521	142864
1291	2010-08-07T16:35:41Z	47.4170058	8.541275083	1574412
1291	2010-08-07T16:33:59Z	47.4146351561	8.5387654603	330584
1291	2010-08-07T16:06:33Z	47.4136388	8.5404664667	302295
1291	2010-08-07T15:07:02Z	47.4140433	8.5410895	510377
1291	2010-08-06T16:47:29Z	47.4127366667	8.6193762833	1076170
1291	2010-08-06T16:45:55Z	47.417265	8.619078	863148
1291	2010-08-06T16:45:35Z	47.4201752084	8.6192464828	611105
1291	2010-08-06T16:44:37Z	47.4147880086	8.6197122991	258119
1291	2010-08-06T16:44:16Z	47.415083	8.6201648	909560
1291	2010-08-06T16:43:54Z	47.4161413667	8.62153175	295158
1291	2010-08-06T16:41:55Z	47.3943266667	8.6026182833	728640
1291	2010-08-06T16:40:19Z	47.3962917667	8.5988129833	944174
1291	2010-08-06T16:39:54Z	47.4017039	8.60104675	284512
1291	2010-08-06T16:39:24Z	47.3972162664	8.596072197	32588
1291	2010-08-06T16:36:52Z	47.3667050424	8.548232317	362405
1291	2010-08-06T16:36:07Z	47.3666196589	8.5484683514	48729
1291	2010-08-06T16:34:43Z	47.38146734	8.52843469	1567222
1291	2010-08-06T16:30:07Z	47.3781778812	8.5394239426	30432
1291	2010-08-06T16:29:35Z	47.376172676	8.540410995	1227926
1291	2010-08-06T16:29:07Z	47.3779193	8.5416493167	324259
1291	2010-08-06T16:28:49Z	47.3769137388	8.5428357124	835297
1291	2010-08-06T16:28:39Z	47.3772098667	8.5402205833	190247
1291	2010-08-06T16:26:48Z	47.3759631167	8.5372648333	149691
1291	2010-08-06T16:25:22Z	47.3749884064	8.5386621952	81590
1291	2010-08-06T16:24:46Z	47.3737767304	8.5307213081	106568
1291	2010-08-06T16:24:18Z	47.3756723333	8.5359634	38273
1291	2010-08-06T16:23:36Z	47.3750973893	8.533834219	605832
1291	2010-08-06T16:23:17Z	47.3761409	8.5336111833	192786
1291	2010-08-06T16:23:01Z	47.37340342	8.52906346	947347
1291	2010-08-06T16:22:42Z	47.37355387	8.52969717	1033740
1291	2010-08-06T16:22:23Z	47.37392625	8.52932955	1427744
1291	2010-08-06T16:21:52Z	47.3732653976	8.5301170133	375506
1291	2010-08-06T16:21:40Z	47.3734789692	8.5298994184	31847
1291	2010-08-06T16:20:27Z	47.3737601	8.5295404333	198255
1291	2010-08-06T11:36:43Z	47.3697403959	8.5087527431	251783
1291	2010-08-06T11:36:27Z	47.3698278054	8.5096514225	605193
1291	2010-08-06T11:35:34Z	47.3714020354	8.5161883224	31342
1291	2010-08-06T11:35:26Z	47.3714184333	8.51613385	196105
1291	2010-08-06T11:35:12Z	47.3704167167	8.5139867	209063
1291	2010-08-06T11:34:27Z	47.3704763142	8.5191249847	136872
