lat,lon,timestamp
22.376593341480078,113.98416166012147,1659369600.0
22.44886079795899,114.16008695603546,1659369600.0
22.237382410067458,114.19827321699667,1659369600.0
22.441569136079934,114.02847663864362,1659369600.0
22.42187285477401,114.02752626696527,1659369600.0
22.45441492193124,114.16451648409281,1659369600.0
22.372345673792324,114.12092746244512,1659369600.0
22.294445795262877,114.23861274755237,1659369600.0
22.224827872264097,114.1135078504624,1659369600.0
22.28710265331232,114.14091229912238,1659369600.0
22.503941787776462,114.13497667948029,1659369600.0
22.304652933019128,114.1689939355584,1659369600.0
22.279150251364044,114.18802331020254,1659369600.0
22.315031782738412,114.22286951020362,1659369600.0
22.291059420738808,114.20599608577798,1659369600.0
22.371924762101752,113.96969112714991,1659369600.0
22.442857272771416,114.03494513440361,1659369600.0
22.381756012621093,114.18250634533838,1659369600.0
22.28761084355557,114.1988825052634,1659369600.0
22.285751311703088,114.19211877363891,1659369600.0
22.352971282055854,114.06213211797704,1659369600.0
22.43386921821842,114.20152829569867,1659369600.0
22.32780747581397,114.18251386773447,1659369600.0
22.330733211871276,114.18623167257576,1659369600.0
22.282991944325662,114.22001590121083,1659369600.0
22.370086155786865,114.11571437665694,1659369600.0
22.21293177370826,114.22082850714763,1659369600.0
22.448897383815133,114.16540103268534,1659369600.0
22.329992348231094,114.1625569779637,1659369600.0
22.465113678555518,114.05247941636978,1659369600.0
22.416852436480642,113.97054727069604,1659369600.0
22.327400897629655,114.16694458958607,1659369600.0
22.281719999043233,114.13915736497914,1659369600.0
22.384905491081675,114.20395698230578,1659369600.0
22.371854986860527,114.11273275816016,1659369600.0
22.366041218880017,114.1177162362146,1659369600.0
22.36651538947288,114.05976168781051,1659369600.0
22.304072253274455,114.25931754145121,1659369600.0
22.31739507226311,114.16815852312848,1659369600.0
22.278203199871726,114.2285919899038,1659369600.0
22.445066808994756,113.99589966290148,1659369600.0
22.28390502195258,114.21614447903822,1659369600.0
22.341928018103918,114.26018434931308,1659369600.0
22.368215032083636,114.13947396370816,1659369600.0
22.319598694019746,114.17188548430252,1659369600.0
22.306061615357468,114.18639500607262,1659369600.0
22.449791433347823,114.1659061403255,1659369600.0
22.404067168809433,113.97925820058794,1659369600.0
22.373055174003703,114.00162447757283,1659369600.0
22.268665804805188,114.18590733828674,1659369600.0
22.492329898020163,114.13986831947899,1659369600.0
22.42000200931743,113.99119225260914,1659369600.0
22.381214225344316,114.18105949601173,1659369600.0
22.374576839021373,114.1776997081863,1659369600.0
22.278382999253395,114.17351706091328,1659369600.0
22.336930860434652,114.24807653079456,1659369600.0
22.448714153932787,114.02095940688092,1659369600.0
22.28427921752088,114.19315689260152,1659369600.0
22.43868404078736,114.16695614925806,1659369600.0
22.42975216563347,113.99676460166481,1659369600.0
22.277380533318603,114.17116894235077,1659369600.0
22.326163789082713,114.1683909357969,1659369600.0
22.443246106916785,114.00739431316606,1659369600.0
22.296231858841697,113.95020016092525,1659369600.0
22.545480266101006,114.22308166867496,1659369600.0
22.375111937198202,113.9996119758833,1659369600.0
22.401943250921928,113.97782387880868,1659369600.0
22.32517966408477,114.17868945205967,1659369600.0
22.43665693118238,113.99363747708564,1659369600.0
22.313945369428176,114.16789668522219,1659369600.0
22.44689762697194,113.99380860993277,1659369600.0
22.41082793802139,114.22236683137172,1659369600.0
22.283453867935147,114.21455298144838,1659369600.0
22.334994951263845,114.15912988116169,1659369600.0
22.293431837835296,114.01822095161646,1659369600.0
22.208120655204844,114.02922754804146,1659369600.0
22.449213417279097,114.16495411776462,1659369600.0
22.353874294594842,114.0620731287726,1659369600.0
22.305560882864054,114.29139344846853,1659369600.0
22.30120341544837,114.17479754526587,1659369600.0
22.32538708213806,114.16703208891371,1659369600.0
22.38103127407946,113.97995103483781,1659369600.0
22.317259362872473,114.18933663261767,1659369600.0
22.238665486562184,114.19186144868715,1659369600.0
22.324718819796978,114.16705154824906,1659369600.0
22.318578179676454,114.170274338856,1659369600.0
22.286726721975434,114.19099324918666,1659369600.0
22.313882191224984,114.1685760803529,1659369600.0
22.306865290032434,114.18720058430748,1659369600.0
22.29672422007964,114.17415711948696,1659369600.0
22.378715035877047,114.12985818681076,1659369600.0
22.329359865237635,114.15909176559836,1659369600.0
22.315319450976425,114.22727598530697,1659369600.0
22.308003316300113,114.18407560004712,1659369600.0
22.418249509082838,113.98299699175051,1659369600.0
22.339021791039045,114.15292639161481,1659369600.0
22.327419209857023,114.18087344952917,1659369600.0
22.317331795061374,114.18660930201783,1659369600.0
22.290310150431132,114.20444329697104,1659369600.0
22.23332082770577,114.22852699211636,1659369600.0
22.32899864933533,114.15915975769701,1659369600.0
22.43275536605182,114.00991321258522,1659369600.0
22.447198537243096,114.03226914392991,1659369600.0
22.29004909984031,114.19897992720023,1659369600.0
22.31681675147047,114.19071481538788,1659369600.0
22.363390504201345,114.13085364758507,1659369600.0
22.23856495824558,114.20159093091422,1659369600.0
22.43050914089881,114.20598627843253,1659369600.0
22.281595778886263,114.15033566479377,1659369600.0
22.27545589747703,114.15702214230275,1659369600.0
22.3101164759025,114.18412423571965,1659369600.0
22.28374019412952,114.12902636618762,1659369600.0
22.20717357992993,114.03049900385115,1659369600.0
22.25817546791724,114.13267320294825,1659369600.0
22.28408957714892,114.19312775998982,1659369600.0
